event_id,value,variable,latitude,longitude,year,month,day,station,station_name,sea_surface_height
18NE16016_001,40.9335874640251,Chlorophyll_A_0_100,44.2719,-63.31586,2016,6,28,HL2,NA,NA
18NE16016_008,31.9469652421915,Chlorophyll_A_0_100,44.26014,-63.16976,2016,6,28,HL2,NA,NA
18NE16016_102,58.449369416596,Chlorophyll_A_0_100,44.2684,-63.32422,2016,7,16,HL2,Halifax,1.1
18NE16016_102,58.449369416596,Chlorophyll_A_0_100,44.2684,-63.32422,2016,7,16,HL2,North Sydney,0.9
18NE16016_102,58.449369416596,Chlorophyll_A_0_100,44.2684,-63.32422,2016,7,16,HL2,Yarmouth,3
18NE16016_195,28.3479795829736,Chlorophyll_A_0_100,44.2646,-63.31619,2016,8,3,HL2,NA,NA
18NE16016_298,31.4292226506896,Chlorophyll_A_0_100,44.26648,-63.32498,2016,8,15,HL2,NA,NA
18NE17002_009,26.1721711089628,Chlorophyll_A_0_100,44.2728,-63.3265,2017,3,8,HL2,NA,NA
18NE17020_001,20.8308059358007,Chlorophyll_A_0_100,44.26836,-63.32914,2017,6,28,HL2,NA,NA
18NE17020_126,50.2149904230712,Chlorophyll_A_0_100,44.2766,-63.32259,2017,7,19,HL2,NA,NA
18NE17020_197,33.9592990256334,Chlorophyll_A_0_100,44.27378,-63.31911,2017,7,29,HL2,NA,NA
18NE17102_001,23.1992455627157,Chlorophyll_A_0_100,44.2742,-63.3203,2017,3,2,HL2,NA,NA
18NE19030_117,34.1984583373259,Chlorophyll_A_0_100,44.26784,-63.31657,2019,7,16,HL2,Halifax,1.2
18NE19030_117,34.1984583373259,Chlorophyll_A_0_100,44.26784,-63.31657,2019,7,16,HL2,North Sydney,0.9
18NE19030_117,34.1984583373259,Chlorophyll_A_0_100,44.26784,-63.31657,2019,7,16,HL2,Yarmouth,3
18NE19030_190,42.1196787848684,Chlorophyll_A_0_100,44.26904,-63.32036,2019,7,26,HL2,NA,NA
18NE19030_279,37.3344426331977,Chlorophyll_A_0_100,44.26966,-63.32229,2019,8,10,HL2,NA,NA
18NE19102_004,20.810437609933,Chlorophyll_A_0_100,44.26288,-63.31644,2019,2,18,HL2,NA,NA
18NE19102_020,17.7372879942286,Chlorophyll_A_0_100,44.2678,-63.32179,2019,3,9,HL2,NA,NA
18NE19102_095,295.555918178527,Chlorophyll_A_0_100,44.26754,-63.32161,2019,3,22,HL2,NA,NA
18NE99025_99025001,36.472,Chlorophyll_A_0_100,44.265,-63.3175,1999,7,5,HL2,NA,NA
18NE99025_99025002,NA,Chlorophyll_A_0_100,44.26667,-63.3175,1999,7,5,HL2,NA,NA
18NE99025_99025097,55.2035,Chlorophyll_A_0_100,44.2675,-63.31733,1999,7,17,HL2,NA,NA
18NE99029_99029107,143.58236,Chlorophyll_A_0_100,44.26667,-63.31667,1999,7,31,HL2,NA,NA
18OL17001_072,58.5915519141956,Chlorophyll_A_0_100,44.2657,-63.31546,2017,4,23,HL2,NA,NA
18OL17001_174,17.6221518795694,Chlorophyll_A_0_100,44.26482,-63.31698,2017,5,3,HL2,NA,NA
18OL19001_090,345.461029108592,Chlorophyll_A_0_100,44.2658,-63.31652,2019,4,15,HL2,Halifax,1.1
18OL19001_090,345.461029108592,Chlorophyll_A_0_100,44.2658,-63.31652,2019,4,15,HL2,North Sydney,0.9
18OL19001_090,345.461029108592,Chlorophyll_A_0_100,44.2658,-63.31652,2019,4,15,HL2,Yarmouth,3
18OL19001_160,60.1166569457564,Chlorophyll_A_0_100,44.26601,-63.31758,2019,4,25,HL2,NA,NA
18PZ00001_2000001030,19.57915,Chlorophyll_A_0_100,44.26667,-63.317,2000,5,2,HL2,NA,NA
18PZ00002_2000002004,239.777,Chlorophyll_A_0_100,44.26667,-63.31667,2000,4,6,HL2,NA,NA
18PZ00002_2000002072,222.2105,Chlorophyll_A_0_100,44.26667,-63.31667,2000,4,12,HL2,NA,NA
18PZ00002_2000002201,117.73,Chlorophyll_A_0_100,44.26667,-63.31667,2000,4,23,HL2,NA,NA
18PZ00002_2000002246,52.5315,Chlorophyll_A_0_100,44.26667,-63.31667,2000,5,8,HL2,NA,NA
18PZ00075_2000075023,34.8565,Chlorophyll_A_0_100,44.26667,-63.31667,2000,6,14,HL2,NA,NA
18PZ98078_98078003,80.1715,Chlorophyll_A_0_100,44.26633,-63.3175,1999,2,10,HL2,NA,NA
18PZ98078_98078057,104.994,Chlorophyll_A_0_100,44.265,-63.3175,1999,2,16,HL2,NA,NA
18TL04529_2004529000,47.708,Chlorophyll_A_0_100,44.26883,-63.32933,2004,7,5,HL2,NA,NA
18TL04529_2004529001,58.3636440677966,Chlorophyll_A_0_100,44.17996,-63.15093,2004,7,6,HL2,NA,NA
18TL04530_2004530000,76.5075,Chlorophyll_A_0_100,44.27011,-63.3215,2004,7,18,HL2,NA,NA
18TL04530_2004530117,58.19,Chlorophyll_A_0_100,44.27181,-63.3234,2004,7,30,HL2,NA,NA
18TL05545_2005545000,28.0225,Chlorophyll_A_0_100,44.26783,-63.32149,2005,2,19,HL2,NA,NA
18TL05545_2005545105,27.9425,Chlorophyll_A_0_100,44.27216,-63.32099,2005,3,4,HL2,NA,NA
18TL05546_2005546666,32.9895,Chlorophyll_A_0_100,44.27233,-63.317,2005,3,16,HL2,Halifax,1.1
18TL05546_2005546666,32.9895,Chlorophyll_A_0_100,44.27233,-63.317,2005,3,16,HL2,Yarmouth,3
18TL05605_2005605000,34.699,Chlorophyll_A_0_100,44.27086,-63.3185,2005,7,1,HL2,NA,NA
18TL05633_2005633000,26.909,Chlorophyll_A_0_100,44.2705,-63.32416,2005,7,13,HL2,NA,NA
18TL05633_2005633122,33.2345,Chlorophyll_A_0_100,44.27281,-63.32618,2005,7,27,HL2,NA,NA
18TL06614_2006614000,22.319,Chlorophyll_A_0_100,44.269,-63.31933,2006,2,18,HL2,NA,NA
18TL06614_2006614098,27.113,Chlorophyll_A_0_100,44.27151,-63.32559,2006,3,3,HL2,NA,NA
18TL06615_2006615092,21.5675,Chlorophyll_A_0_100,44.26866,-63.32333,2006,3,15,HL2,NA,NA
18TL07745_2007745000,27.8615,Chlorophyll_A_0_100,44.27054,-63.32466,2007,7,7,HL2,NA,NA
18TL07745_2007745078,22.79,Chlorophyll_A_0_100,44.27716,-63.325,2007,7,19,HL2,NA,NA
18TL07745_2007745191,65.797,Chlorophyll_A_0_100,44.26936,-63.32258,2007,8,2,HL2,NA,NA
18TL08805_2008805001,49.9115,Chlorophyll_A_0_100,44.27117,-63.32455,2008,3,19,HL2,NA,NA
18TL16002_002,29.7471110968703,Chlorophyll_A_0_100,44.26894,-63.3176,2016,2,23,HL2,NA,NA
18TL16003_005,53.0753774835391,Chlorophyll_A_0_100,44.27362,-63.3305,2016,3,11,HL2,NA,NA
18TL16003_008,44.4967578480497,Chlorophyll_A_0_100,44.17866,-63.48748,2016,3,14,HL2,NA,NA
18TL16003_084,61.6703823576079,Chlorophyll_A_0_100,44.27516,-63.32707,2016,3,25,HL2,NA,NA
18TL17002_043,345.876667745338,Chlorophyll_A_0_100,44.26716,-63.32654,2017,3,30,HL2,NA,NA
18TL18023_001,41.0466960315409,Chlorophyll_A_0_100,44.27226,-63.32232,2018,7,14,HL2,NA,NA
18TL18023_099,40.4518808244337,Chlorophyll_A_0_100,44.26338,-63.32074,2018,7,28,HL2,NA,NA
18VA00666_2000666001,22.1605,Chlorophyll_A_0_100,44.26667,-63.31667,2000,1,10,HL2,NA,NA
18VA00666_2000666002,28.845,Chlorophyll_A_0_100,44.26667,-63.31667,2000,1,31,HL2,NA,NA
18VA00666_2000666004,40.930475,Chlorophyll_A_0_100,44.26667,-63.31667,2000,8,22,HL2,NA,NA
18VA00666_2000666005,48.292525,Chlorophyll_A_0_100,44.26667,-63.31667,2000,9,12,HL2,NA,NA
18VA01666_2001666001,22.86735,Chlorophyll_A_0_100,44.26667,-63.31667,2001,1,5,HL2,NA,NA
18VA01666_2001666002,26.84745,Chlorophyll_A_0_100,44.26667,-63.31667,2001,1,20,HL2,NA,NA
18VA01666_2001666003,64.07097,Chlorophyll_A_0_100,44.26667,-63.31667,2001,3,30,HL2,NA,NA
18VA01666_2001666004,278.35282,Chlorophyll_A_0_100,44.26667,-63.31667,2001,4,10,HL2,NA,NA
18VA01666_2001666005,30.08799,Chlorophyll_A_0_100,44.26667,-63.31667,2001,8,15,HL2,North Sydney,0.8
18VA01666_2001666006,51.58295,Chlorophyll_A_0_100,44.26667,-63.31667,2001,8,30,HL2,NA,NA
18VA01666_2001666007,46.5187,Chlorophyll_A_0_100,44.26667,-63.31667,2001,9,18,HL2,NA,NA
18VA01666_2001666008,45.290205,Chlorophyll_A_0_100,44.26667,-63.31667,2001,10,12,HL2,NA,NA
18VA01666_2001666009,31.86522,Chlorophyll_A_0_100,44.26667,-63.31667,2001,11,23,HL2,NA,NA
18VA02666_2002666001,27.550775,Chlorophyll_A_0_100,44.26666,-63.31666,2002,1,11,HL2,NA,NA
18VA02666_2002666002,209.576705,Chlorophyll_A_0_100,44.26666,-63.31666,2002,3,13,HL2,NA,NA
18VA02666_2002666003,33.77425,Chlorophyll_A_0_100,44.29226,-63.23839,2002,3,18,HL2,NA,NA
18VA02666_2002666004,356.87966,Chlorophyll_A_0_100,44.29666,-63.22833,2002,3,29,HL2,NA,NA
18VA02666_2002666005,66.372065,Chlorophyll_A_0_100,44.2685,-63.31666,2002,4,12,HL2,NA,NA
18VA02666_2002666006,78.3455,Chlorophyll_A_0_100,44.29448,-63.23933,2002,4,18,HL2,NA,NA
18VA02666_2002666007,24.41416,Chlorophyll_A_0_100,44.26666,-63.31666,2002,5,22,HL2,NA,NA
18VA02666_2002666008,31.486555,Chlorophyll_A_0_100,44.26666,-63.31666,2002,6,5,HL2,NA,NA
18VA02666_2002666009,32.627385,Chlorophyll_A_0_100,44.26666,-63.31666,2002,8,13,HL2,NA,NA
18VA02666_2002666010,43.570805,Chlorophyll_A_0_100,44.26666,-63.31666,2002,8,28,HL2,NA,NA
18VA02666_2002666011,51.692865,Chlorophyll_A_0_100,44.26666,-63.31666,2002,11,21,HL2,NA,NA
18VA03666_2003666001,23.7755,Chlorophyll_A_0_100,44.26666,-63.31666,2003,1,15,HL2,NA,NA
18VA03666_2003666002,39.1635,Chlorophyll_A_0_100,44.24506,-63.2638,2003,8,13,HL2,NA,NA
18VA03666_2003666003,73.07,Chlorophyll_A_0_100,44.26666,-63.31666,2003,9,3,HL2,NA,NA
18VA03666_2003666004,45.39,Chlorophyll_A_0_100,44.26666,-63.31666,2003,9,16,HL2,NA,NA
18VA04666_2004666001,23.3625,Chlorophyll_A_0_100,44.26666,-63.31666,2004,1,13,HL2,NA,NA
18VA04666_2004666002,24.5125,Chlorophyll_A_0_100,44.26666,-63.31666,2004,2,10,HL2,NA,NA
18VA04666_2004666003,30.0275,Chlorophyll_A_0_100,44.26666,-63.31666,2004,3,19,HL2,NA,NA
18VA04666_2004666004,22.509,Chlorophyll_A_0_100,44.26666,-63.31666,2004,5,28,HL2,NA,NA
18VA04666_2004666005,42.764,Chlorophyll_A_0_100,44.26833,-63.31833,2004,8,18,HL2,NA,NA
18VA04666_2004666006,32.5095,Chlorophyll_A_0_100,44.26666,-63.31666,2004,9,15,HL2,North Sydney,0.8
18VA04666_2004666006,32.5095,Chlorophyll_A_0_100,44.26666,-63.31666,2004,9,15,HL2,Yarmouth,3
18VA04666_2004666007,38.404,Chlorophyll_A_0_100,44.26666,-63.31666,2004,11,23,HL2,NA,NA
18VA04666_2004666008,20.944,Chlorophyll_A_0_100,44.26666,-63.31666,2004,12,16,HL2,Halifax,1.1
18VA04666_2004666008,20.944,Chlorophyll_A_0_100,44.26666,-63.31666,2004,12,16,HL2,North Sydney,0.8
18VA04666_2004666008,20.944,Chlorophyll_A_0_100,44.26666,-63.31666,2004,12,16,HL2,Yarmouth,3
18VA05666_2005666001,8.289,Chlorophyll_A_0_100,44.26833,-63.31666,2005,4,27,HL2,NA,NA
18VA05666_2005666002,30.6555,Chlorophyll_A_0_100,44.27,-63.31999,2005,5,31,HL2,NA,NA
18VA05666_2005666003,32.966,Chlorophyll_A_0_100,44.26666,-63.31666,2005,8,17,HL2,NA,NA
18VA05666_2005666004,20.602,Chlorophyll_A_0_100,44.26666,-63.31666,2005,10,5,HL2,NA,NA
18VA06666_2006666001,17.9365,Chlorophyll_A_0_100,44.26666,-63.31666,2006,1,25,HL2,NA,NA
18VA06666_2006666002,253.6835,Chlorophyll_A_0_100,44.26666,-63.31666,2006,3,31,HL2,NA,NA
18VA06666_2006666003,211.225,Chlorophyll_A_0_100,44.26666,-63.31666,2006,4,12,HL2,NA,NA
18VA06666_2006666005,49.9295,Chlorophyll_A_0_100,44.26666,-63.31666,2006,5,30,HL2,NA,NA
18VA06666_2006666006,28.4925,Chlorophyll_A_0_100,44.26666,-63.31666,2006,8,25,HL2,NA,NA
18VA06666_2006666007,26.945,Chlorophyll_A_0_100,44.26666,-63.31666,2006,12,13,HL2,NA,NA
18VA07666_2007666001,24.0275,Chlorophyll_A_0_100,44.26666,-63.31666,2007,1,15,HL2,NA,NA
18VA07666_2007666002,30.6535,Chlorophyll_A_0_100,44.25333,-63.31999,2007,5,7,HL2,NA,NA
18VA07666_2007666003,20.7125,Chlorophyll_A_0_100,44.26833,-63.31833,2007,6,20,HL2,NA,NA
18VA07666_2007666004,21.345,Chlorophyll_A_0_100,44.26666,-63.31666,2007,8,29,HL2,NA,NA
18VA07666_2007666005,24.383,Chlorophyll_A_0_100,44.26666,-63.31666,2007,9,11,HL2,NA,NA
18VA07666_2007666006,29.9165,Chlorophyll_A_0_100,44.26666,-63.31666,2007,11,6,HL2,NA,NA
18VA07666_2007666007,19.552,Chlorophyll_A_0_100,44.26666,-63.31666,2007,12,11,HL2,NA,NA
18VA08666_2008666001,20.1245,Chlorophyll_A_0_100,44.26666,-63.31666,2008,1,4,HL2,NA,NA
18VA08666_2008666002,33.29,Chlorophyll_A_0_100,44.26666,-63.31666,2008,2,5,HL2,NA,NA
18VA08666_2008666003,24.13,Chlorophyll_A_0_100,44.26666,-63.31666,2008,6,19,HL2,NA,NA
18VA08666_2008666004,30.3575,Chlorophyll_A_0_100,44.26816,-63.31666,2008,11,13,HL2,NA,NA
18VA09666_2009666001,26.6085,Chlorophyll_A_0_100,44.27,-63.31999,2009,1,27,HL2,NA,NA
18VA09666_2009666002,49.866,Chlorophyll_A_0_100,44.26666,-63.31666,2009,3,17,HL2,NA,NA
18VA09666_2009666003,23.6175,Chlorophyll_A_0_100,44.26666,-63.31666,2009,6,4,HL2,NA,NA
18VA09666_2009666004,34.819,Chlorophyll_A_0_100,44.26833,-63.31833,2009,6,16,HL2,NA,NA
18VA09666_2009666005,28.193,Chlorophyll_A_0_100,44.26666,-63.31666,2009,8,25,HL2,NA,NA
18VA09666_2009666006,70.4055,Chlorophyll_A_0_100,44.26833,-63.31833,2009,11,9,HL2,NA,NA
18VA10666_2010666001,31.5185,Chlorophyll_A_0_100,44.26666,-63.31666,2010,1,6,HL2,NA,NA
18VA10666_2010666002,23.1805,Chlorophyll_A_0_100,44.26666,-63.31666,2010,2,16,HL2,NA,NA
18VA10666_2010666003,18.5465,Chlorophyll_A_0_100,44.26666,-63.31666,2010,5,11,HL2,NA,NA
18VA10666_2010666004,24.8765,Chlorophyll_A_0_100,44.26666,-63.31666,2010,6,23,HL2,NA,NA
18VA10666_2010666005,6.011,Chlorophyll_A_0_100,44.26666,-63.31666,2010,8,31,HL2,NA,NA
18VA10666_2010666006,33.731,Chlorophyll_A_0_100,44.26666,-63.31666,2010,10,13,HL2,NA,NA
18VA10666_2010666007,23.068,Chlorophyll_A_0_100,44.26666,-63.31666,2010,11,22,HL2,NA,NA
18VA11666_2011666001,35.736,Chlorophyll_A_0_100,44.26833,-63.31833,2011,1,17,HL2,NA,NA
18VA11666_2011666002,27.596,Chlorophyll_A_0_100,44.26833,-63.73933,2011,3,31,HL2,NA,NA
18VA11666_2011666003,69.5915,Chlorophyll_A_0_100,44.26666,-63.31666,2011,6,16,HL2,NA,NA
18VA11666_2011666004,29.0675,Chlorophyll_A_0_100,44.26833,-63.31833,2011,8,31,HL2,NA,NA
18VA11666_2011666005,55.3955,Chlorophyll_A_0_100,44.26666,-63.31666,2011,11,7,HL2,NA,NA
18VA11666_2011666006,56.395,Chlorophyll_A_0_100,43.26833,-63.31833,2011,11,22,HL2,NA,NA
18VA11666_2011666007,42.175,Chlorophyll_A_0_100,44.26666,-63.31666,2011,12,6,HL2,NA,NA
18VA12666_2012666001,46.0083,Chlorophyll_A_0_100,44.26833,-63.31833,2012,1,23,HL2,NA,NA
18VA12666_2012666002,395.99555,Chlorophyll_A_0_100,44.26666,-63.31666,2012,3,29,HL2,NA,NA
18VA12666_2012666003,19.71595,Chlorophyll_A_0_100,44.26833,-63.31999,2012,4,18,HL2,NA,NA
18VA12666_2012666004,33.559,Chlorophyll_A_0_100,44.2675,-63.31945,2012,5,2,HL2,NA,NA
18VA12666_2012666005,30.92635,Chlorophyll_A_0_100,44.26833,-63.31833,2012,5,15,HL2,NA,NA
18VA12666_2012666006,47.7991,Chlorophyll_A_0_100,44.26833,-63.31833,2012,6,18,HL2,NA,NA
18VA12666_2012666007,36.39675,Chlorophyll_A_0_100,44.26833,-63.31833,2012,8,21,HL2,NA,NA
18VA12666_2012666008,38.67685,Chlorophyll_A_0_100,44.26833,-63.31833,2012,11,19,HL2,NA,NA
18VA12666_2012666009,62.5539,Chlorophyll_A_0_100,44.2675,-63.31766,2012,12,13,HL2,NA,NA
18VA13666_001,31.9414,Chlorophyll_A_0_100,44.2675,-63.3175,2013,1,9,HL2,NA,NA
18VA13666_002,23.8492,Chlorophyll_A_0_100,44.2668,-63.3175,2013,1,29,HL2,NA,NA
18VA13666_003,18.623,Chlorophyll_A_0_100,44.268,-63.3192,2013,2,15,HL2,NA,NA
18VA13666_004,26.0016,Chlorophyll_A_0_100,44.2675,-63.3175,2013,5,21,HL2,NA,NA
18VA13666_005,54.65785,Chlorophyll_A_0_100,44.2675,-63.3175,2013,8,21,HL2,NA,NA
18VA13666_006,30.8456,Chlorophyll_A_0_100,44.2675,-63.3175,2013,10,23,HL2,NA,NA
18VA13666_007,38.5205,Chlorophyll_A_0_100,44.2675,-63.3175,2013,11,22,HL2,NA,NA
18VA13666_008,30.7341,Chlorophyll_A_0_100,44.2678,-63.3178,2013,12,5,HL2,NA,NA
18VA14666_001,23.0667168641906,Chlorophyll_A_0_100,44.2675,-63.3175,2014,1,10,HL2,NA,NA
18VA14666_002,25.3822771625342,Chlorophyll_A_0_100,44.2675,-63.31816,2014,2,3,HL2,NA,NA
18VA14666_003,16.7950670577,Chlorophyll_A_0_100,44.2675,-63.3175,2014,5,7,HL2,NA,NA
18VA14666_004,32.7126272394219,Chlorophyll_A_0_100,44.2675,-63.3175,2014,6,17,HL2,NA,NA
18VA14666_005,29.4128223567509,Chlorophyll_A_0_100,44.2675,-63.3175,2014,9,2,HL2,NA,NA
18VA14666_006,36.36445334375,Chlorophyll_A_0_100,44.2675,-63.3175,2014,11,6,HL2,NA,NA
18VA14666_007,34.7195506540637,Chlorophyll_A_0_100,44.2675,-63.3175,2014,12,5,HL2,NA,NA
18VA14666_008,59.6831152946716,Chlorophyll_A_0_100,44.2675,-63.3175,2014,12,16,HL2,Halifax,1.1
18VA14666_008,59.6831152946716,Chlorophyll_A_0_100,44.2675,-63.3175,2014,12,16,HL2,North Sydney,0.9
18VA14666_008,59.6831152946716,Chlorophyll_A_0_100,44.2675,-63.3175,2014,12,16,HL2,Yarmouth,3
18VA15666_001,25.0451837115538,Chlorophyll_A_0_100,44.2675,-63.3175,2015,1,30,HL2,NA,NA
18VA15666_002,79.6368798079757,Chlorophyll_A_0_100,44.2675,-63.3175,2015,2,18,HL2,NA,NA
18VA15666_003,356.516056247414,Chlorophyll_A_0_100,44.2675,-63.3175,2015,4,13,HL2,NA,NA
18VA15666_004,14.9584875808057,Chlorophyll_A_0_100,44.2675,-63.3175,2015,5,19,HL2,NA,NA
18VA15666_005,30.8858466526357,Chlorophyll_A_0_100,44.2675,-63.3175,2015,6,5,HL2,NA,NA
18VA15666_006,36.543110080893,Chlorophyll_A_0_100,44.2675,-63.3175,2015,9,10,HL2,NA,NA
18VA15666_007,41.2198806117647,Chlorophyll_A_0_100,44.2675,-63.3175,2015,10,28,HL2,NA,NA
18VA15666_008,34.2318847957697,Chlorophyll_A_0_100,44.2682,-63.325,2015,11,19,HL2,NA,NA
18VA15666_009,29.4808881018898,Chlorophyll_A_0_100,44.2672,-63.3182,2015,12,8,HL2,NA,NA
18VA15666_010,58.4361836419531,Chlorophyll_A_0_100,44.2675,-63.3175,2015,12,17,HL2,NA,NA
18VA16666_001,46.7232600873815,Chlorophyll_A_0_100,44.2675,-63.3175,2016,1,8,HL2,NA,NA
18VA16666_002,22.7365013146032,Chlorophyll_A_0_100,44.2675,-63.3175,2016,2,3,HL2,NA,NA
18VA16666_003,26.3110357267526,Chlorophyll_A_0_100,44.2675,-63.3175,2016,5,13,HL2,NA,NA
18VA16666_004,23.995884778773,Chlorophyll_A_0_100,44.2675,-63.3175,2016,6,16,HL2,North Sydney,0.9
18VA16666_005,43.1314457158604,Chlorophyll_A_0_100,44.2675,-63.3175,2016,11,3,HL2,NA,NA
18VA16666_006,59.6958095776861,Chlorophyll_A_0_100,44.2675,-63.3175,2016,11,25,HL2,NA,NA
18VA16666_007,21.6944656549686,Chlorophyll_A_0_100,44.2675,-63.3175,2016,12,20,HL2,NA,NA
18VA17666_001,18.4541425733227,Chlorophyll_A_0_100,44.2675,-63.3175,2017,1,16,HL2,Halifax,1.1
18VA17666_001,18.4541425733227,Chlorophyll_A_0_100,44.2675,-63.3175,2017,1,16,HL2,North Sydney,0.9
18VA17666_001,18.4541425733227,Chlorophyll_A_0_100,44.2675,-63.3175,2017,1,16,HL2,Yarmouth,3
18VA17666_002,20.8654433406817,Chlorophyll_A_0_100,44.2675,-63.3175,2017,1,31,HL2,NA,NA
18VA17666_003,356.795610160624,Chlorophyll_A_0_100,44.2675,-63.3175,2017,4,10,HL2,NA,NA
18VA17666_004,20.6235905483665,Chlorophyll_A_0_100,44.2675,-63.3175,2017,5,23,HL2,NA,NA
18VA17666_005,24.6182977763636,Chlorophyll_A_0_100,44.2675,-63.3175,2017,6,8,HL2,NA,NA
18VA17666_006,49.1888733560856,Chlorophyll_A_0_100,44.2675,-63.3175,2017,8,29,HL2,NA,NA
18VA17666_007,23.6028387845155,Chlorophyll_A_0_100,44.6937,-63.6403,2017,10,3,HL2,NA,NA
18VA18666_001,16.9346673477718,Chlorophyll_A_0_100,44.267,-63.32,2018,2,7,HL2,NA,NA
18VA18666_002,30.4425657543227,Chlorophyll_A_0_100,44.2675,-63.3175,2018,2,23,HL2,NA,NA
18VA18666_003,136.875571009622,Chlorophyll_A_0_100,44.2675,-63.3175,2018,3,20,HL2,NA,NA
18VA18666_004,299.621304249138,Chlorophyll_A_0_100,44.27,-63.3217,2018,4,3,HL2,NA,NA
18VA18666_005,10.2619324354057,Chlorophyll_A_0_100,44.27,-63.32,2018,5,1,HL2,NA,NA
18VA18666_006,25.0160359995922,Chlorophyll_A_0_100,44.2675,-63.3175,2018,5,18,HL2,NA,NA
18VA18666_007,28.5564096001404,Chlorophyll_A_0_100,44.2675,-63.3175,2018,6,7,HL2,NA,NA
18VA18666_008,28.0678015714286,Chlorophyll_A_0_100,44.2708,-63.3188,2018,6,28,HL2,NA,NA
18VA18666_009,35.7783524164277,Chlorophyll_A_0_100,44.2675,-63.3175,2018,8,28,HL2,NA,NA
18VA18666_010,25.4462254146035,Chlorophyll_A_0_100,44.2675,-63.3175,2018,10,30,HL2,NA,NA
18VA18666_011,27.0617182099287,Chlorophyll_A_0_100,44.2675,-63.3175,2018,11,19,HL2,NA,NA
18VA18666_012,13.2100925052568,Chlorophyll_A_0_100,44.2675,-63.3175,2018,12,6,HL2,NA,NA
18VA18666_013,16.6990021062055,Chlorophyll_A_0_100,44.2675,-63.3175,2018,12,21,HL2,NA,NA
18VA19666_001,14.6130823312894,Chlorophyll_A_0_100,44.2675,-63.3175,2019,1,14,HL2,NA,NA
18VA19666_002,26.0479062942253,Chlorophyll_A_0_100,44.2675,-63.3175,2019,2,5,HL2,NA,NA
18VA19666_003,10.7901323726404,Chlorophyll_A_0_100,44.2675,-63.3175,2019,5,10,HL2,NA,NA
18VA19666_004,14.0521093540881,Chlorophyll_A_0_100,44.2675,-63.3175,2019,5,28,HL2,NA,NA
18VA19666_005,27.7363494072097,Chlorophyll_A_0_100,44.2675,-63.3175,2019,6,19,HL2,NA,NA
18VA19666_006,76.1095205953479,Chlorophyll_A_0_100,44.2672,-63.319,2019,6,27,HL2,NA,NA
18VA19666_007,43.0201147262198,Chlorophyll_A_0_100,44.2703,-63.3208,2019,10,21,HL2,NA,NA
18VA19666_008,58.5268416671757,Chlorophyll_A_0_100,44.2688,-63.3208,2019,11,22,HL2,NA,NA
18VA19666_009,24.5144130815698,Chlorophyll_A_0_100,44.2675,-63.3175,2019,12,17,HL2,NA,NA
18VA99666_99666001,30.758555,Chlorophyll_A_0_100,44.265,-63.3175,1999,1,13,HL2,NA,NA
18VA99666_99666008,32.98483,Chlorophyll_A_0_100,44.26667,-63.31667,1999,5,5,HL2,NA,NA
18VA99666_99666009,46.429795,Chlorophyll_A_0_100,44.266,-63.3175,1999,5,19,HL2,NA,NA
18VA99666_99666010,38.20127,Chlorophyll_A_0_100,44.266,-63.3175,1999,6,10,HL2,NA,NA
18VA99666_99666011,77.375195,Chlorophyll_A_0_100,44.265,-63.3175,1999,8,13,HL2,NA,NA
18VA99666_99666012,86.52985,Chlorophyll_A_0_100,44.26667,-63.31667,1999,8,27,HL2,NA,NA
18VA99666_99666013,35.36453,Chlorophyll_A_0_100,44.267,-63.31733,1999,9,10,HL2,NA,NA
18VA99666_99666014,73.554045,Chlorophyll_A_0_100,44.26667,-63.317,1999,11,24,HL2,NA,NA
18VA99666_99666015,38.169945,Chlorophyll_A_0_100,44.26667,-63.31667,1999,12,10,HL2,NA,NA
18VA99666_99666016,73.272085,Chlorophyll_A_0_100,44.26667,-63.31667,1999,12,23,HL2,NA,NA
18WA02916_2002916006,4.68317,Chlorophyll_A_0_100,44.26667,-63.31667,2002,5,4,HL2,NA,NA
32EV17606_007,35.223994903507,Chlorophyll_A_0_100,44.26478,-63.30922,2017,11,25,HL2,NA,NA
32EV17606_174,21.8847925077697,Chlorophyll_A_0_100,44.27162,-63.31691,2017,12,16,HL2,Halifax,1.1
32EV17606_174,21.8847925077697,Chlorophyll_A_0_100,44.27162,-63.31691,2017,12,16,HL2,North Sydney,1
32EV17606_174,21.8847925077697,Chlorophyll_A_0_100,44.27162,-63.31691,2017,12,16,HL2,Yarmouth,3
181C04004_2004004088,342.1745,Nitrate_0_50,44.25956,-63.32316,2004,2,17,HL2,NA,NA
181C07685_2007685000,286.8485,Nitrate_0_50,44.26271,-63.31394,2007,2,20,HL2,NA,NA
181C07685_2007685094,301.581,Nitrate_0_50,44.27064,-63.3216,2007,3,4,HL2,NA,NA
181C07686_2007686083,242.0865,Nitrate_0_50,44.27,-63.32333,2007,3,18,HL2,NA,NA
181C08775_2008775001,298.516,Nitrate_0_50,44.27058,-63.31328,2008,3,3,HL2,NA,NA
181C08775_2008775101,308.974,Nitrate_0_50,44.27074,-63.31605,2008,3,22,HL2,NA,NA
181C08830_2008830002,50.77,Nitrate_0_50,44.2667,-63.1917,2008,7,6,HL2,NA,NA
18CY98079_98079037,5.0618,Nitrate_0_50,44.2667,-63.3167,1999,3,31,HL2,NA,NA
18DL19001_006,49.1957079622459,Nitrate_0_50,44.26896,-63.3156,2019,6,7,HL2,NA,NA
